DateTime,TodaysCondition,HTempC,LTempC,CurrTemp,CurrCond,WSpeedKmh,Direction,UV,Hum
"March 20, 2019 at 01:00PM",Showers,29,22,29,Mostly Cloudy,13,South,9,79
"March 20, 2019 at 02:00PM",Showers,29,22,29,Mostly Cloudy,13,South,8,73
"March 20, 2019 at 03:00PM",Showers,29,22,28,Mostly Cloudy,14,South,5,73
"March 20, 2019 at 04:00PM",Showers,,22,29,Mostly Cloudy,16,South,2,68
"March 20, 2019 at 05:00PM",Showers,,22,28,Mostly Cloudy,14,South,1,68
"March 20, 2019 at 07:00PM",Showers,,22,26,Cloudy,6,South,0,82
"March 20, 2019 at 08:00PM",Showers,,22,25,Rain Shower,8,South,0,86
"March 20, 2019 at 09:00PM",Showers,,22,24,Rain Shower,6,South,0,93
"March 20, 2019 at 10:00PM",Showers,,22,23,Rain Shower,3,Southeast,0,98
"March 20, 2019 at 11:00PM",Showers,,22,24,Rain Shower,5,Southeast,0,96
"March 21, 2019 at 12:00AM",Showers,,22,24,Rain Shower,5,Southwest,0,97
"March 21, 2019 at 01:05AM",Showers,,22,23,Light Rain,5,Southwest,0,99
"March 21, 2019 at 02:00AM",Showers,,22,23,Cloudy,5,South,0,100
"March 21, 2019 at 03:00AM",Showers,,22,23,Cloudy,5,Southwest,0,99
"March 21, 2019 at 04:00AM",Showers,,22,23,Cloudy,3,South,0,99
"March 21, 2019 at 05:00AM",Showers,,22,23,Rain Shower,3,South,0,99
"March 21, 2019 at 06:00AM",Rain,26,21,23,Light Rain,3,South,0,98
"March 21, 2019 at 07:00AM",Rain,26,21,23,Rain,5,South,0,98
"March 21, 2019 at 08:00AM",Rain,26,21,23,Rain,6,South,1,99
"March 21, 2019 at 09:00AM",Rain,26,21,23,Rain,6,Southeast,2,99
"March 21, 2019 at 10:00AM",Rain,26,21,24,Rain,6,South,3,97
"March 21, 2019 at 11:00AM",Rain,26,21,24,Rain,8,Southwest,5,92
"March 21, 2019 at 12:00PM",Rain,26,21,24,Rain,8,South,2,93
"March 21, 2019 at 01:00PM",Rain,26,21,24,Rain,10,Southwest,5,96
"March 21, 2019 at 02:00PM",Rain,26,21,24,Rain,10,Southwest,4,92
"March 21, 2019 at 03:00PM",Rain,26,21,23,Rain,10,Southwest,2,95
"March 21, 2019 at 04:00PM",Rain,,21,23,Rain,10,Southeast,1,91
"March 21, 2019 at 05:00PM",Rain,,21,23,Rain,10,South,0,95
"March 21, 2019 at 06:00PM",Rain,,21,22,Rain,13,South,0,97
"March 21, 2019 at 07:00PM",Rain,,21,22,Rain,10,South,0,98
"March 21, 2019 at 08:00PM",Rain,,21,22,Rain,8,Southwest,0,96
"March 21, 2019 at 09:00PM",Rain,,19,22,Rain,6,South,0,96
"March 21, 2019 at 10:00PM",Rain,,19,22,Rain,8,Southeast,0,97
"March 21, 2019 at 11:01PM",Rain,,19,22,Rain,10,South,0,97
"March 22, 2019 at 12:00AM",Showers,,21,22,Light Rain,6,Southeast,0,97
"March 22, 2019 at 01:00AM",Showers,,21,22,Showers in the Vicinity,8,South,0,98
"March 22, 2019 at 02:01AM",Showers,,21,21,Cloudy,8,South,0,100
"March 22, 2019 at 03:00AM",Showers,,21,21,Cloudy,6,Southwest,0,100
"March 22, 2019 at 04:00AM",Showers,,21,21,Cloudy,6,Southwest,0,99
"March 22, 2019 at 05:00AM",Showers,,21,21,Cloudy,5,South,0,99
"March 22, 2019 at 06:00AM",Showers,24,18,21,Cloudy,5,South,0,98
"March 22, 2019 at 07:00AM",Showers,24,18,21,Cloudy,5,South,0,97
"March 22, 2019 at 08:00AM",Showers,24,18,22,Cloudy,6,South,1,100
"March 22, 2019 at 09:01AM",Showers,24,18,23,Cloudy,6,Southeast,2,96
"March 22, 2019 at 10:00AM",Showers,24,18,24,Rain Shower,6,Southeast,3,90
"March 22, 2019 at 11:00AM",Rain,24,17,24,Rain Shower,6,Southeast,7,84
"March 22, 2019 at 12:00PM",Rain,24,17,24,Rain,6,Southeast,5,84
"March 22, 2019 at 01:00PM",Rain,24,17,24,Cloudy,6,Southeast,5,86
"March 22, 2019 at 02:00PM",Rain,24,17,24,Rain Shower,5,South,4,84
"March 22, 2019 at 03:00PM",Rain,24,17,24,Cloudy,5,South,2,84
"March 22, 2019 at 04:00PM",Light Rain Early,,18,23,Cloudy,6,Northeast,1,90
"March 22, 2019 at 05:00PM",Light Rain Early,,18,22,Cloudy,5,Southeast,0,95
"March 22, 2019 at 06:00PM",Light Rain Early,,18,21,Cloudy,3,Northwest,0,98
"March 22, 2019 at 07:00PM",Light Rain Early,,18,21,Cloudy,2,Southwest,0,100
"March 22, 2019 at 08:00PM",Light Rain Early,,18,21,Cloudy,3,Southwest,0,98
"March 22, 2019 at 09:00PM",Clouds Early/Clearing Late,,18,21,Cloudy,3,Southwest,0,98
"March 22, 2019 at 10:00PM",Clouds Early/Clearing Late,,18,21,Cloudy,2,Southwest,0,98
"March 22, 2019 at 11:00PM",Clouds Early/Clearing Late,,18,21,Cloudy,2,Southwest,0,96
"March 23, 2019 at 12:00AM",Partly Cloudy,,18,21,Mostly Cloudy,2,West,0,98
"March 23, 2019 at 01:05AM",Partly Cloudy,,18,21,Mostly Cloudy,2,West,0,96
"March 23, 2019 at 02:00AM",Partly Cloudy,,18,20,Partly Cloudy,3,Northwest,0,97
"March 23, 2019 at 03:00AM",Partly Cloudy,,18,19,Partly Cloudy,5,West,0,97
"March 23, 2019 at 04:00AM",Partly Cloudy,,18,19,Partly Cloudy,5,Northwest,0,100
"March 23, 2019 at 05:00AM",Partly Cloudy,,18,19,Partly Cloudy,6,Northwest,0,99
"March 23, 2019 at 06:00AM",Partly Cloudy,31,20,19,Partly Cloudy,5,Northwest,0,99
"March 23, 2019 at 07:00AM",Partly Cloudy,31,20,21,Partly Cloudy,6,Northwest,0,95
"March 23, 2019 at 08:00AM",Partly Cloudy,31,20,23,Partly Cloudy,8,North,2,89
"March 23, 2019 at 09:00AM",Partly Cloudy,31,20,26,Partly Cloudy,6,North,5,76
"March 23, 2019 at 10:00AM",Partly Cloudy,31,20,27,Partly Cloudy,5,North,8,70
"March 23, 2019 at 11:00AM",Partly Cloudy,29,19,28,Partly Cloudy,3,Northwest,10,62
"March 23, 2019 at 12:00PM",Partly Cloudy,29,19,29,Partly Cloudy,6,Northeast,11,59
"March 23, 2019 at 01:01PM",Partly Cloudy,29,19,30,Partly Cloudy,8,Northeast,10,56
"March 23, 2019 at 02:00PM",Partly Cloudy,29,19,30,Mostly Cloudy,10,Southeast,8,56
"March 23, 2019 at 03:00PM",Partly Cloudy,29,19,29,Mostly Cloudy,11,Southeast,5,61
"March 23, 2019 at 04:00PM",Showers Early,,20,24,Light Rain,10,Southeast,2,82
"March 23, 2019 at 05:00PM",Showers Early,,20,25,Light Rain,11,Southeast,0,82
"March 23, 2019 at 06:00PM",Showers Early,,20,26,Partly Cloudy,11,Southeast,0,76
"March 23, 2019 at 07:00PM",Showers Early,,20,25,Partly Cloudy,6,Southeast,0,81
"March 23, 2019 at 08:00PM",Showers Early,,20,24,Partly Cloudy,5,Southeast,0,84
"March 23, 2019 at 09:00PM",Showers Early,,21,24,Partly Cloudy,3,Southeast,0,87
"March 23, 2019 at 10:00PM",Showers Early,,21,23,Partly Cloudy,3,Southeast,0,88
"March 23, 2019 at 11:00PM",Showers Early,,21,23,Light Rain,3,East,0,90
"March 24, 2019 at 12:00AM",Showers,,21,23,Light Rain,3,North,0,92
"March 24, 2019 at 01:00AM",Showers,,21,22,Partly Cloudy,3,Northwest,0,94
"March 24, 2019 at 02:01AM",Showers,,21,22,Partly Cloudy,3,Northwest,0,96
"March 24, 2019 at 03:00AM",Showers,,21,22,Partly Cloudy,5,Northwest,0,96
"March 24, 2019 at 04:00AM",Showers,,21,22,Partly Cloudy,5,North,0,96
"March 24, 2019 at 05:00AM",Showers,,21,22,Partly Cloudy,5,North,0,95
"March 24, 2019 at 06:00AM",Partly Cloudy,32,21,22,Partly Cloudy,5,North,0,95
"March 24, 2019 at 07:00AM",Partly Cloudy,32,21,23,Fair,6,North,0,90
"March 24, 2019 at 08:00AM",Partly Cloudy,32,21,25,Sunny,8,North,2,84
"March 24, 2019 at 09:00AM",Partly Cloudy,32,21,28,Sunny,6,North,4,71
"March 24, 2019 at 10:00AM",Partly Cloudy,32,21,30,Fair,8,North,8,62
"March 24, 2019 at 11:00AM",PM Thunderstorms,32,21,31,Partly Cloudy,6,North,10,59
"March 24, 2019 at 12:00PM",PM Thunderstorms,32,21,32,Partly Cloudy,8,Northeast,11,53
"March 24, 2019 at 01:00PM",PM Thunderstorms,32,21,32,Partly Cloudy,8,Southeast,11,54
"March 24, 2019 at 02:00PM",PM Thunderstorms,32,21,27,Rain Shower,11,Southeast,8,77
"March 24, 2019 at 03:00PM",PM Thunderstorms,32,21,26,Light Rain,14,South,5,82
"March 24, 2019 at 04:00PM",Thunderstorms Early,,20,31,Partly Cloudy,16,South,2,61
"March 24, 2019 at 05:00PM",Thunderstorms Early,,20,29,Partly Cloudy,14,South,0,65
"March 24, 2019 at 06:00PM",Thunderstorms Early,,20,27,Partly Cloudy,13,South,0,72
"March 24, 2019 at 07:00PM",Thunderstorms Early,,20,26,Partly Cloudy,8,South,0,81
"March 24, 2019 at 08:00PM",Thunderstorms Early,,20,24,Partly Cloudy,5,Southwest,0,83
"March 24, 2019 at 09:00PM",Partly Cloudy,,21,24,Partly Cloudy,5,Southwest,0,88
"March 24, 2019 at 10:00PM",Partly Cloudy,,21,24,Partly Cloudy,3,West,0,86
"March 24, 2019 at 11:00PM",Partly Cloudy,,21,23,Partly Cloudy,5,Northwest,0,90
"March 25, 2019 at 12:00AM",Partly Cloudy,,21,22,Partly Cloudy,3,Northwest,0,93
"March 25, 2019 at 01:00AM",Partly Cloudy,,21,22,Fair,5,Northwest,0,96
"March 25, 2019 at 02:00AM",Partly Cloudy,,21,22,Fair,6,Northwest,0,95
"March 25, 2019 at 03:00AM",Partly Cloudy,,21,22,Fair,6,Northwest,0,93
"March 25, 2019 at 04:00AM",Partly Cloudy,,21,22,Fair,5,North,0,92
"March 25, 2019 at 05:00AM",Partly Cloudy,,21,22,Fair,6,North,0,93
"March 25, 2019 at 06:00AM",Partly Cloudy,34,19,22,Sunny,6,North,0,93
"March 25, 2019 at 07:00AM",Partly Cloudy,34,19,23,Sunny,8,North,0,89
"March 25, 2019 at 08:00AM",Partly Cloudy,34,19,26,Sunny,10,North,2,82
"March 25, 2019 at 09:00AM",Partly Cloudy,34,19,28,Sunny,13,North,5,72
"March 25, 2019 at 10:00AM",Partly Cloudy,34,19,29,Sunny,13,North,8,65
"March 25, 2019 at 11:00AM",Partly Cloudy,34,19,32,Sunny,11,North,11,55
"March 25, 2019 at 12:00PM",Partly Cloudy,34,19,33,Sunny,10,North,11,50
"March 25, 2019 at 01:00PM",Partly Cloudy,34,19,34,Fair,10,North,11,48
"March 25, 2019 at 02:00PM",Partly Cloudy,34,19,34,Partly Cloudy,6,East,8,47
"March 25, 2019 at 03:00PM",Partly Cloudy,34,19,34,Partly Cloudy,8,Southeast,5,47
"March 25, 2019 at 04:00PM",Thunderstorms Early,,19,33,Partly Cloudy,11,South,2,52
"March 25, 2019 at 05:00PM",Thunderstorms Early,,19,32,Partly Cloudy,11,South,0,57
"March 25, 2019 at 06:00PM",Thunderstorms Early,,19,29,Partly Cloudy,6,South,0,67
"March 25, 2019 at 07:00PM",Thunderstorms Early,,19,27,Partly Cloudy,6,South,0,76
"March 25, 2019 at 08:00PM",Thunderstorms Early,,19,25,Partly Cloudy,3,Southwest,0,85
"March 25, 2019 at 09:00PM",Partly Cloudy,,19,24,Partly Cloudy,3,Southwest,0,88
"March 25, 2019 at 10:00PM",Partly Cloudy,,19,23,Fair,2,West,0,94
"March 25, 2019 at 11:00PM",Partly Cloudy,,19,23,Partly Cloudy,3,West,0,92
"March 26, 2019 at 12:00AM",Partly Cloudy,,19,23,Partly Cloudy,3,Northwest,0,93
"March 26, 2019 at 01:05AM",Partly Cloudy,,19,22,Partly Cloudy,5,Northwest,0,93
"March 26, 2019 at 02:05AM",Partly Cloudy,,19,22,Fair,5,Northwest,0,97
"March 26, 2019 at 03:00AM",Partly Cloudy,,19,21,Fair,6,Northwest,0,97
"March 26, 2019 at 04:00AM",Partly Cloudy,,19,21,Fair,5,Northwest,0,97
"March 26, 2019 at 05:00AM",Partly Cloudy,33,19,21,Partly Cloudy,6,Northwest,0,97
"March 26, 2019 at 06:00AM",Partly Cloudy,33,19,21,Fair,5,North,0,96
"March 26, 2019 at 07:00AM",Partly Cloudy,33,19,23,Partly Cloudy,6,Northwest,0,90
"March 26, 2019 at 08:00AM",Partly Cloudy,33,19,26,Partly Cloudy,6,Northwest,2,81
"March 26, 2019 at 09:00AM",Partly Cloudy,33,19,29,Partly Cloudy,5,Northwest,4,72
"March 26, 2019 at 10:00AM",Partly Cloudy,33,19,31,Fair,5,Northwest,8,65
"March 26, 2019 at 11:00AM",Mostly Sunny,33,19,32,Sunny,8,Northwest,10,56
"March 26, 2019 at 12:00PM",Mostly Sunny,33,19,33,Sunny,8,South,11,51
"March 26, 2019 at 01:00PM",Mostly Sunny,33,19,34,Partly Cloudy,11,South,10,46
"March 26, 2019 at 02:00PM",Mostly Sunny,33,19,33,Partly Cloudy,14,South,8,47
"March 26, 2019 at 03:00PM",Mostly Sunny,33,19,33,Partly Cloudy,16,South,5,51
"March 26, 2019 at 04:00PM",Partly Cloudy,33,19,32,Partly Cloudy,16,South,2,54
"March 26, 2019 at 05:00PM",Partly Cloudy,33,19,30,Fair,16,South,0,60
"March 26, 2019 at 06:00PM",Partly Cloudy,33,19,28,Fair,14,Southeast,0,67
"March 26, 2019 at 07:00PM",Partly Cloudy,33,19,26,Fair,11,South,0,73
"March 26, 2019 at 08:00PM",Partly Cloudy,33,19,24,Partly Cloudy,10,South,0,81
"March 26, 2019 at 09:00PM",Partly Cloudy,,19,23,Fair,5,South,0,88
"March 26, 2019 at 10:00PM",Partly Cloudy,,19,23,Fair,5,Southeast,0,87
"March 26, 2019 at 11:00PM",Partly Cloudy,,19,22,Fair,3,South,0,91
"March 27, 2019 at 12:00AM",Mostly Clear,,19,22,Fair,3,South,0,91
"March 27, 2019 at 01:00AM",Mostly Clear,,19,21,Fair,3,Southwest,0,95
"March 27, 2019 at 02:01AM",Mostly Clear,,19,21,Partly Cloudy,3,Northwest,0,95
"March 27, 2019 at 03:00AM",Mostly Clear,,19,20,Partly Cloudy,5,Northwest,0,95
"March 27, 2019 at 04:00AM",Mostly Clear,,19,20,Partly Cloudy,5,North,0,97
"March 27, 2019 at 05:00AM",Mostly Clear,,19,19,Partly Cloudy,6,Northwest,0,97
"March 27, 2019 at 06:00AM",Mostly Sunny,33,21,20,Partly Cloudy,6,North,0,96
"March 27, 2019 at 07:00AM",Mostly Sunny,33,21,21,Fair,6,North,0,92
"March 27, 2019 at 08:00AM",Mostly Sunny,33,21,23,Sunny,6,North,2,84
"March 27, 2019 at 09:00AM",Mostly Sunny,33,21,27,Sunny,6,North,5,72
"March 27, 2019 at 10:00AM",Mostly Sunny,33,21,29,Sunny,8,North,8,64
"March 27, 2019 at 11:00AM",Mostly Sunny,33,21,31,Sunny,6,North,10,53
"March 27, 2019 at 12:00PM",Mostly Sunny,33,21,32,Fair,10,Northeast,11,46
"March 27, 2019 at 01:00PM",Mostly Sunny,33,21,33,Fair,11,Southeast,10,43
"March 27, 2019 at 02:00PM",Mostly Sunny,33,21,32,Fair,11,Southeast,8,45
"March 27, 2019 at 03:00PM",Mostly Sunny,33,21,32,Fair,18,Southeast,5,48
"March 27, 2019 at 04:00PM",Partly Cloudy,,21,31,Partly Cloudy,16,Southeast,2,50
"March 27, 2019 at 05:00PM",Partly Cloudy,,21,29,Partly Cloudy,14,Southeast,1,56
"March 27, 2019 at 06:00PM",Partly Cloudy,,21,27,Partly Cloudy,13,Southeast,0,65
"March 27, 2019 at 07:00PM",Partly Cloudy,,21,26,Partly Cloudy,13,South,0,73
"March 27, 2019 at 08:00PM",Partly Cloudy,,21,25,Partly Cloudy,10,Southeast,0,79
"March 27, 2019 at 09:00PM",Partly Cloudy,,21,25,Partly Cloudy,8,Southeast,0,84
"March 27, 2019 at 10:00PM",Partly Cloudy,,21,24,Mostly Cloudy,5,Southeast,0,85
"March 27, 2019 at 11:00PM",Partly Cloudy,,21,24,Mostly Cloudy,6,Southeast,0,85
"March 28, 2019 at 12:00AM",Partly Cloudy,,21,24,Mostly Cloudy,3,Southeast,0,89
"March 28, 2019 at 01:00AM",Partly Cloudy,,21,23,Mostly Cloudy,3,Southeast,0,92
"March 28, 2019 at 02:03AM",Partly Cloudy,,21,23,Mostly Cloudy,3,Southeast,0,93
"March 28, 2019 at 03:00AM",Partly Cloudy,,21,22,Mostly Cloudy,3,South,0,93
"March 28, 2019 at 04:00AM",Partly Cloudy,,21,22,Mostly Cloudy,6,Southeast,0,96
"March 28, 2019 at 05:00AM",Partly Cloudy,,21,22,Partly Cloudy,6,Southeast,0,97
"March 28, 2019 at 06:00AM",Thunderstorms,28,21,22,Partly Cloudy,5,Northeast,0,96
"March 28, 2019 at 07:00AM",Thunderstorms,28,21,23,Partly Cloudy,3,North,0,92
"March 28, 2019 at 08:05AM",Thunderstorms,28,21,24,Mostly Cloudy,5,Northwest,2,90
"March 28, 2019 at 09:00AM",Thunderstorms,28,21,26,Mostly Cloudy,3,Northwest,4,82
"March 28, 2019 at 10:00AM",Thunderstorms,28,21,27,Mostly Cloudy,5,Northeast,6,74
"March 28, 2019 at 11:00AM",Thunderstorms,28,21,26,Light Rain,6,Northeast,9,82
"March 28, 2019 at 12:00PM",Thunderstorms,28,21,25,Rain Shower,8,Southeast,10,82
"March 28, 2019 at 01:00PM",Thunderstorms,28,21,26,Rain Shower,10,Southeast,8,82
"March 28, 2019 at 02:00PM",Thunderstorms,28,21,24,Rain,13,South,6,90
"March 28, 2019 at 03:00PM",Thunderstorms,28,21,26,Light Rain,14,South,3,82
"March 28, 2019 at 04:00PM",Thunderstorms,,19,24,Rain,16,South,1,90
"March 28, 2019 at 05:00PM",Thunderstorms,,19,24,Rain,18,Southeast,0,90
"March 28, 2019 at 06:00PM",Thunderstorms,,19,23,Cloudy,11,South,0,91
"March 28, 2019 at 07:00PM",Thunderstorms,,19,23,Mostly Cloudy,10,South,0,91
"March 28, 2019 at 08:00PM",Thunderstorms,,19,23,Mostly Cloudy,8,South,0,89
"March 28, 2019 at 09:00PM",Showers,,21,23,Mostly Cloudy,8,South,0,89
"March 28, 2019 at 10:00PM",Showers,,21,22,Cloudy,5,South,0,93
"March 28, 2019 at 11:00PM",Showers,,21,22,Mostly Cloudy,5,South,0,95
"March 29, 2019 at 12:00AM",Rain,,20,22,Mostly Cloudy,3,Southwest,0,97
"March 29, 2019 at 01:05AM",Rain,,20,22,Mostly Cloudy,3,Southwest,0,98
"March 29, 2019 at 02:00AM",Rain,,20,22,Mostly Cloudy,3,Southwest,0,98
"March 29, 2019 at 03:01AM",Rain,,20,21,Mostly Cloudy,5,Southwest,0,100
"March 29, 2019 at 04:00AM",Rain,,20,21,Rain Shower,5,South,0,99
"March 29, 2019 at 05:00AM",Rain,,20,21,Rain Shower,5,South,0,99
"March 29, 2019 at 06:00AM",Rain,27,18,21,Rain,3,South,0,100
"March 29, 2019 at 07:00AM",Rain,27,18,22,Rain,5,Southwest,0,99
"March 29, 2019 at 08:00AM",Rain,27,18,22,Cloudy,3,South,1,97
"March 29, 2019 at 09:01AM",Rain,27,18,23,Cloudy,5,Southeast,3,92
"March 29, 2019 at 10:00AM",Rain,27,18,23,Cloudy,5,Southeast,3,92
"March 29, 2019 at 11:00AM",Rain,27,18,24,Cloudy,8,Southeast,5,86
"March 29, 2019 at 12:00PM",Rain,27,18,23,Rain,8,South,7,90
"March 29, 2019 at 01:00PM",Rain,27,18,23,Rain,8,South,7,90
"March 29, 2019 at 02:00PM",Rain,27,18,23,Rain,10,South,8,90
"March 29, 2019 at 03:00PM",Rain,27,18,23,Rain,10,South,4,90
"March 29, 2019 at 04:00PM",Rain Early,,18,23,Rain,10,South,4,90
"March 29, 2019 at 05:00PM",Rain Early,,18,23,Rain,10,South,2,90
"March 29, 2019 at 06:00PM",Rain Early,,18,24,Mostly Cloudy,6,Southeast,0,80
"March 29, 2019 at 07:00PM",Rain Early,,18,23,Mostly Cloudy,6,Southeast,0,82
"March 29, 2019 at 08:00PM",Rain Early,,18,23,Mostly Cloudy,3,South,0,84
"March 29, 2019 at 09:00PM",Partly Cloudy,,18,22,Partly Cloudy,2,Southwest,0,89
"March 29, 2019 at 10:00PM",Partly Cloudy,,18,22,Partly Cloudy,2,Southwest,0,89
"March 29, 2019 at 11:00PM",Partly Cloudy,,18,21,Partly Cloudy,2,West,0,100
"March 30, 2019 at 12:00AM",Showers Early,,18,20,Partly Cloudy,3,West,0,97
"March 30, 2019 at 01:00AM",Showers Early,,18,20,Partly Cloudy,5,Southwest,0,97
"March 30, 2019 at 02:05AM",Showers Early,,18,20,Partly Cloudy,5,Northwest,0,97
"March 30, 2019 at 03:00AM",Showers Early,,18,20,Partly Cloudy,5,Northwest,0,97
"March 30, 2019 at 04:00AM",Showers Early,,18,19,Partly Cloudy,6,Northwest,0,97
"March 30, 2019 at 05:00AM",PM Showers,29,18,19,Partly Cloudy,5,Northwest,0,99
"March 30, 2019 at 06:00AM",PM Showers,29,18,19,Partly Cloudy,5,Northwest,0,99
"March 30, 2019 at 07:00AM",PM Showers,29,18,19,Partly Cloudy,6,North,0,99
"March 30, 2019 at 08:00AM",PM Showers,29,18,23,Partly Cloudy,5,Northwest,2,88
"March 30, 2019 at 09:00AM",PM Showers,29,18,26,Partly Cloudy,5,North,4,75
"March 30, 2019 at 10:00AM",PM Showers,29,18,26,Partly Cloudy,5,North,4,75
"March 30, 2019 at 11:00AM",Mostly Sunny,29,18,27,Fair,6,North,8,66
"March 30, 2019 at 12:00PM",Mostly Sunny,29,18,29,Partly Cloudy,6,Northeast,10,57
"March 30, 2019 at 01:01PM",Mostly Sunny,29,18,29,Partly Cloudy,6,Southeast,11,56
"March 30, 2019 at 02:00PM",Mostly Sunny,29,18,30,Partly Cloudy,13,Southeast,7,55
"March 30, 2019 at 03:00PM",Mostly Sunny,29,18,30,Partly Cloudy,13,Southeast,7,55
"March 30, 2019 at 04:00PM",Partly Cloudy,29,18,29,Partly Cloudy,16,South,4,61
"March 30, 2019 at 05:00PM",Partly Cloudy,29,18,28,Partly Cloudy,18,Southeast,2,64
"March 30, 2019 at 06:00PM",Partly Cloudy,29,18,25,Partly Cloudy,11,South,0,75
"March 30, 2019 at 07:00PM",Partly Cloudy,29,18,23,Partly Cloudy,8,Southeast,0,81
"March 30, 2019 at 08:00PM",Partly Cloudy,29,18,23,Partly Cloudy,6,South,0,84
"March 30, 2019 at 09:00PM",Partly Cloudy,,19,23,Partly Cloudy,6,South,0,84
"March 30, 2019 at 10:00PM",Partly Cloudy,,19,23,Partly Cloudy,5,Southeast,0,85
"March 30, 2019 at 11:01PM",Partly Cloudy,,19,22,Partly Cloudy,3,Southeast,0,90
"March 31, 2019 at 12:00AM",Partly Cloudy,,19,21,Partly Cloudy,2,Southeast,0,92
"March 31, 2019 at 01:00AM",Partly Cloudy,,19,21,Partly Cloudy,2,Southeast,0,92
"March 31, 2019 at 02:01AM",Partly Cloudy,,19,21,Partly Cloudy,3,South,0,93
"March 31, 2019 at 03:00AM",Partly Cloudy,,19,21,Partly Cloudy,3,West,0,96
"March 31, 2019 at 04:00AM",Partly Cloudy,,19,20,Partly Cloudy,3,West,0,98
"March 31, 2019 at 05:00AM",Partly Cloudy,,19,20,Partly Cloudy,3,Northwest,0,99
"March 31, 2019 at 06:00AM",Partly Cloudy,31,19,20,Partly Cloudy,5,Northwest,0,97
"March 31, 2019 at 07:00AM",Partly Cloudy,31,19,21,Partly Cloudy,5,North,0,94
"March 31, 2019 at 08:00AM",Partly Cloudy,31,19,21,Partly Cloudy,5,North,0,94
"March 31, 2019 at 09:00AM",Partly Cloudy,31,19,23,Partly Cloudy,6,North,2,87
"March 31, 2019 at 10:00AM",Partly Cloudy,31,19,28,Partly Cloudy,6,North,7,67
"March 31, 2019 at 11:00AM",Partly Cloudy,30,18,28,Partly Cloudy,6,North,7,67
"March 31, 2019 at 12:00PM",Partly Cloudy,30,18,29,Partly Cloudy,6,North,10,58
"March 31, 2019 at 01:00PM",Partly Cloudy,30,18,29,Fair,6,Northwest,11,55
"March 31, 2019 at 02:00PM",Partly Cloudy,30,18,31,Partly Cloudy,14,Southeast,8,51
"March 31, 2019 at 03:01PM",Partly Cloudy,30,18,30,Partly Cloudy,16,Southeast,4,55
"March 31, 2019 at 04:00PM",Showers Early,,19,30,Partly Cloudy,16,Southeast,4,55
"March 31, 2019 at 05:00PM",Showers Early,,19,29,Partly Cloudy,16,South,2,56
"March 31, 2019 at 06:00PM",Showers Early,,19,28,Partly Cloudy,16,South,0,61
"March 31, 2019 at 07:00PM",Showers Early,,19,26,Partly Cloudy,13,South,0,66
"March 31, 2019 at 08:00PM",Showers Early,,19,23,Mostly Cloudy,8,Southeast,0,79
"March 31, 2019 at 09:00PM",Mostly Cloudy,,19,22,Mostly Cloudy,6,Southeast,0,83
"March 31, 2019 at 10:00PM",Mostly Cloudy,,19,22,Mostly Cloudy,5,Southeast,0,87
"March 31, 2019 at 11:00PM",Mostly Cloudy,,19,22,Mostly Cloudy,5,Southeast,0,87
"April 1, 2019 at 12:01AM",Mostly Cloudy,,18,21,Partly Cloudy,3,Northwest,0,92
"April 1, 2019 at 01:05AM",Mostly Cloudy,,18,21,Partly Cloudy,3,West,0,94
"April 1, 2019 at 02:05AM",Mostly Cloudy,,18,20,Partly Cloudy,5,Northwest,0,96
"April 1, 2019 at 03:02AM",Mostly Cloudy,,18,20,Partly Cloudy,5,Northwest,0,96
"April 1, 2019 at 04:00AM",Mostly Cloudy,,18,21,Mostly Cloudy,5,Northwest,0,96
"April 1, 2019 at 05:00AM",Mostly Cloudy,,18,21,Mostly Cloudy,5,North,0,94
"April 1, 2019 at 06:00AM",Few Showers,31,18,21,Mostly Cloudy,5,North,0,94
"April 1, 2019 at 07:00AM",Few Showers,31,18,21,Mostly Cloudy,5,North,0,94
"April 1, 2019 at 08:00AM",Few Showers,31,18,21,Mostly Cloudy,6,North,0,92
"April 1, 2019 at 09:00AM",Few Showers,31,18,26,Partly Cloudy,8,North,4,75
"April 1, 2019 at 10:00AM",Few Showers,31,18,26,Partly Cloudy,8,North,4,75
"April 1, 2019 at 11:00AM",Isolated Thunderstorms,30,18,27,Partly Cloudy,6,North,7,67
"April 1, 2019 at 12:00PM",Isolated Thunderstorms,30,18,29,Partly Cloudy,5,North,10,61
"April 1, 2019 at 01:00PM",Isolated Thunderstorms,30,18,30,Partly Cloudy,11,South,9,58
"April 1, 2019 at 02:00PM",Isolated Thunderstorms,30,18,30,Partly Cloudy,11,South,9,58
"April 1, 2019 at 03:00PM",Isolated Thunderstorms,30,18,31,Partly Cloudy,14,South,7,57
"April 1, 2019 at 04:00PM",Showers Early,,18,28,Partly Cloudy,18,South,2,61
"April 1, 2019 at 05:00PM",Showers Early,,18,28,Partly Cloudy,18,South,2,61
"April 1, 2019 at 06:00PM",Showers Early,,18,27,Mostly Cloudy,16,South,0,62
"April 1, 2019 at 07:01PM",Showers Early,,18,25,Mostly Cloudy,11,South,0,69
"April 1, 2019 at 08:00PM",Showers Early,,18,24,Partly Cloudy,10,South,0,75
"April 1, 2019 at 09:00PM",Mostly Clear,,18,23,Partly Cloudy,8,South,0,79
"April 1, 2019 at 10:00PM",Mostly Clear,,18,21,Partly Cloudy,3,Southwest,0,90
